Cost_ID,Date,Department,City,Cost_Type,Cost_Amount,Budget_Amount,Employee_ID,Approved_By,Cost_Center_Code,Fiscal_Quarter,Fiscal_Year,Is_Recurring,Notes,Currency
CST003521,2024-10-17,Logistics,Aswan,Rent,9353.93,23980.08,E0153,MGR19,CC012,Q2,2021,True,Note_48,EGP
CST003522,2021-04-26,Operations,Cairo,Salaries,45753.3,5716.98,E0151,MGR17,CC028,Q1,2021,False,,EGP
CST003523,2023-01-02,Sales,Mansoura,Insurance,1729.95,6850.37,E0141,MGR20,CC019,Q1,2023,True,,EGP
CST003524,2022-01-11,Operations,Luxor,Marketing,3780.97,5783.9,E0136,MGR14,CC010,Q1,2022,True,,
CST003525,2021-07-19,Operations,Tanta,Insurance,13146.61,34223.26,E0051,MGR19,CC006,Q1,2024,True,,USD
CST003526,2022-06-29,Finance,Aswan,Rent,7583.85,23058.51,E0110,MGR18,CC016,Q1,2024,True,,EGP
CST003527,2022-07-13,Sales,Giza,Utilities,2553.88,7325.68,E0133,MGR15,CC011,Q1,2023,True,Note_72,EGP
CST003528,2021-05-08,Customer Service,Mansoura,Rent,12940.32,24897.6,E0116,MGR1,CC017,Q2,2024,False,,EGP
CST003529,2021-12-05,Logistics,Tanta,Utilities,16198.86,9076.91,E0061,MGR18,CC024,Q3,2022,False,Note_82,EGP
CST003530,2024-10-24,Customer Service,Aswan,COGS,2645.65,29583.63,E0027,MGR14,CC029,Q4,2022,False,,EGP
CST003531,2021-05-05,Sales,Tanta,Salaries,41880.81,3663.12,E0110,MGR18,CC022,Q4,2024,True,,EGP
CST003532,2022-11-18,Customer Service,Tanta,Insurance,8314.96,3806.37,E0121,MGR8,CC025,Q1,2022,True,,EGP
CST003533,2023-11-09,Marketing,Tanta,Salaries,20982.43,38335.7,E0100,MGR18,CC013,Q2,2023,True,,EGP
CST003534,2024-02-10,Logistics,Alexandria,Maintenance,3184.74,1754.56,E0179,MGR17,CC027,Q4,2024,True,,EGP
CST003535,2024-07-18,Customer Service,Tanta,Depreciation,320421.03,11625.83,E0090,MGR11,CC020,Q3,2021,True,,EGP
CST003536,2022-05-31,Operations,Alexandria,Depreciation,16501.27,7476.0,E0114,MGR11,CC017,Q3,2024,False,Note_13,EGP
CST003537,2022-04-07,Customer Service,Aswan,Marketing,29479.44,10324.81,E0125,MGR11,CC018,Q4,2022,True,,USD
CST003538,2021-02-25,Finance,Asyut,Insurance,231.51,232604.57,E0014,MGR17,CC009,Q1,2023,False,Note_87,EUR
CST003539,2024-12-03,Logistics,Suez,Marketing,2920.85,2421.81,E0114,MGR11,CC011,Q4,2022,True,Note_36,EUR
CST003540,2024-12-30,HR,Aswan,Maintenance,1998.42,4982.48,E0031,MGR10,CC018,Q4,2022,True,,EGP
CST003541,2023-10-05,Operations,Alexandria,Salaries,3740.63,160549.94,E0025,MGR12,CC005,Q3,2021,False,,EGP
CST003542,2023-04-28,Finance,Suez,Depreciation,7021.74,14095.79,E0121,MGR7,CC027,Q2,2022,True,Note_35,EGP
CST003543,2022-02-14,Operations,Suez,Maintenance,5012.37,27254.29,E0045,MGR3,CC017,Q2,2021,False,,EGP
CST003544,2021-02-20,Customer Service,Tanta,Salaries,3175.9,6523.52,E0073,MGR7,CC022,Q3,2023,True,,
CST003545,2021-02-17,Marketing,Tanta,Rent,1725.81,14323.08,E0186,MGR19,CC009,Q4,2022,True,,EGP
CST003546,2022-12-20,Operations,Mansoura,Insurance,4782.6,8029.43,E0131,MGR8,CC010,Q4,2022,False,,EGP
CST003547,2021-08-30,HR,Port Said,Insurance,1425.52,21181.66,E0040,MGR3,CC030,Q2,2024,False,,USD
CST003548,2024-07-16,HR,Cairo,Maintenance,205218.27,15678.89,E0068,MGR7,CC024,Q3,2021,False,,EGP
CST003549,2022-03-08,Customer Service,Alexandria,Insurance,9292.07,981.47,E0139,MGR2,CC026,Q2,2024,True,,EGP
CST003550,2022-08-20,Logistics,Port Said,Utilities,2111.99,28125.29,E0188,MGR19,CC013,Q2,2023,True,Note_85,EGP
CST003551,2021-09-23,Operations,Aswan,Rent,5585.58,20747.59,E0178,MGR9,CC003,Q1,2023,True,,EGP
CST003552,2021-01-26,Logistics,Giza,Marketing,46031.82,6907.49,E0187,MGR17,CC008,Q4,2023,False,,EGP
CST003553,2022-09-04,Finance,Port Said,COGS,7339.66,25326.87,E0107,MGR6,CC003,Q4,2021,True,,EUR
CST003554,2022-12-05,HR,Asyut,Utilities,4721.93,60101.74,E0117,MGR20,CC009,Q2,2023,False,Note_91,USD
CST003555,2021-10-04,Customer Service,Port Said,Salaries,747.4,13595.96,E0125,MGR18,CC018,Q3,2021,True,,EGP
CST003556,2023-05-17,IT,Asyut,Salaries,40404.16,3053.16,E0179,MGR6,CC003,Q2,2022,False,Note_46,EGP
CST003557,2022-08-25,Customer Service,Suez,Maintenance,2603.09,2336.54,E0037,MGR1,CC012,Q2,2021,True,,EGP
CST003558,2022-11-21,IT,Tanta,Insurance,15948.12,24770.44,E0162,MGR6,CC021,Q4,2023,True,Note_84,EGP
CST003559,2023-01-28,Operations,Port Said,Insurance,381235.1,9476.36,E0051,MGR5,CC003,Q4,2023,True,,EGP
CST003560,2024-01-04,HR,Cairo,Salaries,24849.84,12217.45,E0162,MGR15,CC002,Q3,2023,True,,EGP
CST003561,2022-07-05,Customer Service,Suez,Depreciation,1583.46,57395.77,E0033,MGR20,CC023,Q4,2022,False,Note_21,USD
CST003562,2021-05-08,Marketing,Cairo,Rent,14114.11,14507.43,E0156,MGR17,CC001,Q4,2021,False,Note_23,EUR
CST003563,2021-02-05,Finance,Asyut,COGS,33785.48,7366.11,E0092,MGR15,CC001,Q3,2021,True,,EUR
CST003564,2021-12-24,IT,Mansoura,Salaries,21583.67,5896.17,E0160,MGR4,CC028,Q2,2022,True,,USD
CST003565,2024-06-27,Finance,Luxor,Salaries,9420.16,6159.62,E0004,MGR14,CC024,Q1,2024,True,Note_92,EGP
CST003566,2024-01-14,Sales,Asyut,Rent,72603.82,13420.66,E0012,MGR17,CC004,Q3,2021,True,,
CST003567,2021-01-02,Operations,Alexandria,Marketing,7999.66,12729.32,E0007,MGR18,CC012,Q3,2023,True,,EGP
CST003568,2023-01-09,Customer Service,Cairo,Rent,64626.72,47366.04,E0155,MGR7,CC014,Q1,2021,True,,EGP
CST003569,2022-07-03,Finance,Cairo,Maintenance,0.0,31432.83,E0114,MGR7,CC022,Q2,2024,True,,EGP
CST003570,2024-10-17,HR,Cairo,Depreciation,15528.26,1804.18,E0043,MGR20,CC023,Q3,2023,True,Note_59,EUR
CST003571,2024-10-29,Logistics,Port Said,Depreciation,729.43,4029.17,E0089,MGR9,CC016,Q4,2023,False,,EGP
CST003572,2021-01-19,Marketing,Luxor,Marketing,28452.63,10113.68,E0035,MGR13,CC023,Q2,2022,True,,EGP
CST003573,2023-07-21,Customer Service,Asyut,Marketing,5227.0,6008.03,E0113,MGR1,CC001,Q3,2023,True,Note_53,EGP
CST003574,2022-08-23,Sales,Luxor,COGS,873.87,20547.07,E0078,MGR15,CC015,Q3,2021,True,,EGP
CST003575,2024-12-25,Finance,Aswan,Maintenance,7789.6,5154.55,E0046,MGR10,CC015,Q1,2021,True,,EGP
CST003576,2022-06-12,HR,Alexandria,Rent,1058.88,45257.25,E0078,MGR5,CC021,Q3,2024,False,,
CST003577,2021-12-02,IT,Tanta,Marketing,28625.37,4292.69,E0070,MGR19,CC021,Q4,2023,False,Note_15,EGP
CST003578,2022-01-11,Sales,Giza,Marketing,593.98,8139.27,E0040,MGR16,CC007,Q3,2023,True,,EGP
CST003579,2021-06-03,Sales,Port Said,Marketing,7939.86,13218.09,E0098,MGR2,CC030,Q3,2022,True,,EUR
CST003580,2023-02-15,Customer Service,Tanta,COGS,-96695.7,14953.44,E0074,MGR9,CC004,Q2,2021,True,,EGP
CST003581,2023-06-30,Marketing,Aswan,Rent,522.17,10788.36,E0155,MGR3,CC028,Q4,2022,True,Note_53,EGP
CST003582,2023-01-24,Finance,Tanta,Salaries,5815.57,15489.75,E0090,MGR7,CC022,Q3,2023,True,,USD
CST003583,2021-10-30,IT,Mansoura,Insurance,8331.75,8820.73,E0109,MGR13,CC004,Q2,2024,True,,EGP
CST003584,2023-01-27,Operations,Luxor,Maintenance,35559.06,202948.91,E0108,MGR11,CC021,Q1,2024,False,,EUR
CST003585,2023-10-01,Sales,Suez,Utilities,4214.55,11808.0,E0178,MGR12,CC010,Q2,2023,True,Note_64,EGP
CST003586,2022-07-18,Customer Service,Suez,Insurance,17179.5,10898.19,E0145,MGR15,CC014,Q2,2022,False,,EGP
CST003587,2022-01-02,Customer Service,Luxor,Salaries,12169.86,7241.37,E0063,MGR20,CC024,Q4,2023,False,,EGP
CST003588,2021-03-17,Marketing,Tanta,Insurance,11557.66,1660.32,E0023,MGR2,CC023,Q1,2023,True,,EGP
CST003589,2022-10-08,Finance,Giza,COGS,14822.1,2093.41,E0110,MGR2,CC001,Q4,2024,False,,EGP
CST003590,2024-05-24,Operations,Mansoura,Salaries,23301.71,5217.49,E0135,MGR8,CC005,Q4,2021,True,,EGP
CST003591,2024-07-28,Operations,Alexandria,COGS,1385.34,1683.11,E0039,MGR7,CC007,Q3,2022,True,,EGP
CST003592,2021-12-05,HR,Mansoura,Depreciation,5101.78,28748.74,E0083,MGR3,CC021,Q1,2024,False,Note_47,EGP
CST003593,2024-04-14,IT,Suez,Rent,4530.26,11150.22,E0031,MGR6,CC005,Q3,2021,True,Note_25,EGP
CST003594,2021-03-27,Finance,Cairo,Rent,2056.09,3771.55,E0050,MGR18,CC008,Q1,2021,True,,EGP
CST003595,2023-01-17,Operations,Suez,Depreciation,3801.38,23871.24,E0170,MGR2,CC001,Q4,2022,False,Note_28,EUR
CST003596,2024-06-11,IT,Tanta,Rent,10151.3,11598.66,E0033,MGR14,CC030,Q3,2021,True,,EUR
CST003597,2023-09-22,Operations,Cairo,Utilities,13714.22,303.0,E0175,MGR8,CC001,Q4,2022,False,,EGP
CST003598,2021-11-20,Operations,Tanta,Depreciation,23138.55,24192.15,E0029,MGR3,CC016,Q1,2021,True,,EUR
CST003599,2021-07-06,Marketing,Port Said,Utilities,3339.89,688850.86,E0186,MGR11,CC014,Q4,2023,True,Note_6,EGP
CST003600,2024-12-17,IT,Cairo,Maintenance,0.0,10425.49,E0009,MGR9,CC021,Q2,2024,True,,EGP
CST003601,2023-04-03,Logistics,Tanta,Maintenance,15756.95,2539.2,E0162,MGR19,CC001,Q2,2021,True,,EGP
CST003602,2024-12-27,Sales,Tanta,Utilities,57536.33,95398.14,E0140,MGR18,CC025,Q2,2024,True,,EGP
CST003603,2021-11-09,IT,Aswan,Maintenance,12757.68,119882.35,E0039,MGR11,CC010,Q4,2022,False,,EGP
CST003604,2024-01-22,Sales,Asyut,Insurance,19973.87,4612.56,E0110,MGR4,CC024,Q4,2021,True,,USD
CST003605,2023-06-03,Customer Service,Suez,Depreciation,318.18,2743.57,E0039,MGR11,CC027,Q1,2022,True,,EGP
CST003606,2023-10-30,HR,Luxor,Insurance,0.0,11279.89,E0112,MGR3,CC012,Q1,2024,True,Note_81,EGP
CST003607,2022-12-08,Customer Service,Port Said,Utilities,6530.48,6218.58,E0189,MGR4,CC004,Q1,2023,True,,EUR
CST003608,2023-12-16,IT,Asyut,Depreciation,2432.79,1374.61,E0143,MGR20,CC012,Q1,2021,False,,
CST003609,2023-06-11,Operations,Suez,Salaries,1649.71,14454.01,E0162,MGR16,CC021,Q2,2022,True,,USD
CST003610,2024-08-11,HR,Mansoura,Rent,1241.63,4698.46,E0045,MGR1,CC005,Q4,2022,True,,EUR
CST003611,2024-03-03,Finance,Suez,Maintenance,5111.81,23736.48,E0048,MGR1,CC026,Q3,2021,True,,EGP
CST003612,2024-10-12,IT,Alexandria,Maintenance,2439.49,20563.26,E0082,MGR8,CC017,Q1,2024,False,Note_46,EGP
CST003613,2022-02-25,IT,Suez,Salaries,16776.45,928.26,E0172,MGR7,CC029,Q1,2023,True,,EGP
CST003614,2021-07-27,Logistics,Suez,Rent,1459.13,6196.12,E0063,MGR10,CC019,Q2,2024,True,,USD
CST003615,2024-07-07,Logistics,Alexandria,Maintenance,476.29,9419.13,E0067,MGR13,CC028,Q1,2022,False,,EGP
CST003616,2021-06-27,Operations,Luxor,Depreciation,13263.89,5707.74,E0164,MGR17,CC004,Q3,2024,False,,EGP
CST003617,2023-01-16,Marketing,Port Said,Utilities,288930.06,6203.19,E0195,MGR14,CC023,Q3,2021,False,Note_95,EGP
CST003618,2021-08-10,Marketing,Asyut,Salaries,15981.43,22501.7,E0174,MGR16,CC002,Q4,2021,False,,EGP
CST003619,2021-02-13,Logistics,Alexandria,COGS,4777.24,10264.5,E0076,MGR8,CC012,Q3,2023,True,,USD
CST003620,2023-01-12,HR,Giza,Utilities,36528.29,15796.78,E0176,MGR8,CC009,Q3,2024,True,,EGP
CST003621,2024-10-14,Sales,Mansoura,Maintenance,17519.42,12254.39,E0065,MGR13,CC030,Q2,2024,False,,EUR
CST003622,2021-04-01,IT,Luxor,Salaries,105940.33,2828.34,E0181,MGR4,CC003,Q4,2021,True,,EGP
CST003623,2023-12-05,Marketing,Alexandria,Rent,17195.63,31436.79,E0082,MGR5,CC026,Q4,2023,False,,EGP
CST003624,2023-11-19,IT,Asyut,COGS,10978.42,5313.69,E0129,MGR19,CC001,Q3,2022,True,,EGP
CST003625,2024-08-11,IT,Suez,Insurance,30087.11,2602.46,E0042,MGR2,CC008,Q4,2022,False,Note_16,EGP
CST003626,2022-10-04,Sales,Luxor,Salaries,29658.95,6739.87,E0077,MGR7,CC011,Q2,2022,False,Note_39,EGP
CST003627,2022-04-25,IT,Luxor,Maintenance,3480.44,11993.3,E0118,MGR4,CC028,Q4,2021,True,,EGP
CST003628,2024-03-05,IT,Aswan,Utilities,23484.88,53425.59,E0107,MGR16,CC007,Q3,2021,True,,EUR
CST003629,2022-01-08,Operations,Giza,Salaries,697.59,15370.4,E0022,MGR8,CC022,Q2,2024,True,Note_100,EUR
CST003630,2024-08-09,IT,Cairo,Salaries,48034.12,20591.05,E0190,MGR15,CC006,Q2,2024,False,,EGP
CST003631,2022-05-29,Logistics,Alexandria,Depreciation,8839.61,202297.95,E0106,MGR17,CC005,Q2,2022,True,Note_27,EGP
CST003632,2021-05-23,Logistics,Alexandria,Rent,7699.37,41657.54,E0133,MGR1,CC006,Q2,2024,False,,EGP
CST003633,2021-02-05,Finance,Alexandria,Marketing,23756.39,28972.57,E0035,MGR20,CC026,Q2,2022,True,,EGP
CST003634,2022-03-16,Logistics,Alexandria,Insurance,1187.7,14566.83,E0183,MGR4,CC024,Q4,2023,True,,EGP
CST003635,2024-08-27,HR,Luxor,Rent,27068.17,83394.86,E0131,MGR11,CC008,Q3,2024,False,,EGP
CST003636,2023-01-05,IT,Mansoura,Salaries,21782.12,4564.1,E0096,MGR15,CC020,Q4,2021,False,,USD
CST003637,2023-04-18,Customer Service,Port Said,Utilities,2751.25,24550.35,E0123,MGR1,CC030,Q1,2024,True,,EGP
CST003638,2023-09-26,Customer Service,Mansoura,COGS,6502.09,3784.78,E0065,MGR18,CC025,Q1,2021,True,,EGP
CST003639,2021-12-11,Finance,Asyut,Rent,12859.52,13554.03,E0061,MGR6,CC001,Q1,2023,False,,EGP
CST003640,2024-08-13,IT,Luxor,Maintenance,17450.34,5215.0,E0124,MGR2,CC030,Q4,2024,False,Note_74,USD
CST003641,2023-05-03,Finance,Tanta,Marketing,77799.47,4531.26,E0037,MGR19,CC025,Q3,2023,True,,EGP
CST003642,2024-06-29,Finance,Asyut,Rent,1078.6,74621.72,E0085,MGR10,CC013,Q4,2023,False,,EGP
CST003643,2024-09-24,HR,Cairo,Maintenance,19237.56,7881.95,E0142,MGR6,CC011,Q2,2023,True,,EGP
CST003644,2023-04-21,Customer Service,Suez,Maintenance,98561.37,12897.71,E0057,MGR16,CC022,Q2,2023,True,,EGP
CST003645,2021-01-23,Customer Service,Aswan,Insurance,3480.49,9088.91,E0172,MGR20,CC019,Q1,2021,False,,EGP
CST003646,2021-09-19,Sales,Suez,Rent,12330.74,2654.42,E0010,MGR8,CC016,Q3,2022,True,,EGP
CST003647,2024-10-23,HR,Luxor,Insurance,1416.74,600.57,E0039,MGR14,CC024,Q4,2022,True,,EGP
CST003648,2023-04-06,Logistics,Alexandria,Utilities,2836.06,5782.71,E0134,MGR8,CC024,Q3,2024,True,,EGP
CST003649,2022-04-04,Operations,Cairo,Salaries,18010.92,9656.07,E0160,MGR18,CC029,Q1,2022,True,,EGP
CST003650,2024-06-03,Marketing,Aswan,Maintenance,7098.93,9920.02,E0119,MGR5,CC019,Q1,2022,True,Note_52,EGP
CST003651,2022-12-26,Logistics,Alexandria,Marketing,24444.82,10038.98,E0166,MGR16,CC011,Q2,2021,False,,EGP
CST003652,2024-06-17,Operations,Port Said,Utilities,10278.46,49258.42,E0102,MGR15,CC027,Q2,2024,True,,EGP
CST003653,2022-02-08,Logistics,Mansoura,Maintenance,34676.43,17115.45,E0169,MGR9,CC021,Q3,2021,True,Note_31,EUR
CST003654,2023-08-14,Marketing,Aswan,Rent,10962.95,11701.61,E0163,MGR12,CC029,Q1,2022,False,,EGP
CST003655,2023-03-13,Customer Service,Aswan,Salaries,11586.33,17003.69,E0089,MGR18,CC007,Q4,2024,True,Note_13,EGP
CST003656,2023-03-21,IT,Cairo,Utilities,14717.23,5085.42,E0144,MGR17,CC002,Q4,2024,True,Note_30,EGP
CST003657,2023-04-09,IT,Suez,Maintenance,9435.61,38055.13,E0106,MGR16,CC004,Q1,2024,True,Note_63,EGP
CST003658,2023-11-23,HR,Aswan,Insurance,14927.96,2739.63,E0081,MGR2,CC021,Q1,2023,True,,USD
CST003659,2022-01-24,HR,Port Said,Utilities,132860.47,26682.82,E0091,MGR5,CC024,Q1,2023,False,Note_91,EGP
CST003660,2024-12-20,Operations,Tanta,Insurance,392.74,7232.55,E0063,MGR20,CC029,Q4,2024,False,,EGP
CST003661,2023-06-19,Customer Service,Cairo,Salaries,96333.25,59818.06,E0120,MGR14,CC004,Q4,2022,True,Note_99,EGP
CST003662,2024-02-06,Finance,Giza,Maintenance,10895.45,10318.33,E0066,MGR17,CC024,Q3,2021,False,,USD
CST003663,2022-05-28,HR,Aswan,Insurance,117993.93,7248.1,E0119,MGR4,CC003,Q3,2022,True,,EGP
CST003664,2022-08-28,Logistics,Luxor,Salaries,18332.17,1809.11,E0071,MGR2,CC025,Q3,2021,True,Note_18,EGP
CST003665,2021-12-31,HR,Tanta,Maintenance,13385.51,574.59,E0163,MGR20,CC013,Q4,2024,False,Note_73,EGP
CST003666,2021-11-28,Marketing,Giza,Rent,1044.72,2168.76,E0111,MGR10,CC012,Q1,2024,False,Note_19,EGP
CST003667,2024-02-04,Logistics,Port Said,Salaries,6112.32,1224.15,E0026,MGR9,CC002,Q3,2022,True,,EUR
CST003668,2023-02-09,Finance,Tanta,Insurance,23667.46,43704.19,E0154,MGR8,CC013,Q2,2022,True,,EGP
CST003669,2021-06-11,HR,Luxor,COGS,28261.27,40935.63,E0125,MGR13,CC003,Q2,2022,True,,EGP
CST003670,2021-01-17,HR,Suez,Marketing,13273.08,6718.4,E0182,MGR7,CC025,Q2,2024,True,,EGP
CST003671,2023-05-20,HR,Port Said,Rent,43048.64,2550.13,E0174,MGR7,CC009,Q1,2023,True,,EGP
CST003672,2023-12-21,IT,Cairo,Insurance,35499.47,66280.71,E0033,MGR19,CC017,Q3,2023,True,,EGP
CST003673,2021-07-11,Finance,Cairo,Maintenance,8237.9,14611.73,E0061,MGR16,CC003,Q3,2022,True,,EGP
CST003674,2023-04-27,Marketing,Suez,COGS,57264.46,6380.15,E0106,MGR6,CC014,Q2,2023,True,,EGP
CST003675,2022-07-26,HR,Port Said,Depreciation,3570.03,7306.03,E0192,MGR10,CC003,Q1,2022,True,,EGP
CST003676,2023-05-15,Customer Service,Giza,Rent,2140.0,1890.16,E0124,MGR10,CC018,Q4,2021,True,,EGP
CST003677,2024-11-07,Logistics,Giza,Utilities,37192.96,23440.92,E0110,MGR5,CC002,Q1,2022,False,,EGP
CST003678,2021-03-27,Operations,Asyut,Marketing,34998.0,9835.52,E0108,MGR7,CC005,Q1,2023,False,,USD
CST003679,2021-05-12,Customer Service,Luxor,Maintenance,1500.62,75620.44,E0011,MGR16,CC004,Q1,2023,False,,EGP
CST003680,2024-02-22,Logistics,Tanta,Insurance,1254.14,61005.39,E0098,MGR5,CC017,Q4,2021,False,,EGP
CST003681,2021-07-16,Finance,Aswan,Rent,32803.86,17786.17,E0033,MGR6,CC024,Q4,2023,True,,EUR
CST003682,2022-05-26,Operations,Tanta,Rent,1358.33,8108.19,E0114,MGR13,CC014,Q4,2021,True,,EGP
CST003683,2021-11-04,Operations,Asyut,Marketing,13514.67,10911.2,E0026,MGR18,CC010,Q4,2023,False,,USD
CST003684,2021-09-24,Sales,Alexandria,COGS,72655.58,19097.51,E0036,MGR6,CC013,Q2,2024,True,,EGP
CST003685,2022-10-26,Finance,Luxor,Marketing,1007.05,4660.45,E0081,MGR20,CC003,Q3,2021,True,,EGP
CST003686,2023-01-04,Customer Service,Aswan,Utilities,4573.03,33416.39,E0167,MGR2,CC017,Q4,2024,False,,EUR
CST003687,2023-01-01,Customer Service,Asyut,Depreciation,15925.98,62496.55,E0117,MGR9,CC023,Q2,2021,True,,USD
CST003688,2023-10-08,Customer Service,Port Said,Maintenance,60620.71,47249.81,E0116,MGR1,CC011,Q2,2021,True,Note_81,EGP
CST003689,2021-05-17,Customer Service,Asyut,Salaries,26133.87,7244.01,E0166,MGR19,CC009,Q2,2024,True,,EGP
CST003690,2024-05-17,Operations,Mansoura,Utilities,1444.94,5599.02,E0196,MGR8,CC018,Q4,2021,True,Note_32,USD
CST003691,2022-10-17,Sales,Tanta,Marketing,63543.92,6693.58,E0036,MGR13,CC025,Q3,2024,False,,EGP
CST003692,2023-07-14,HR,Tanta,Marketing,1629.74,4282.99,E0100,MGR18,CC014,Q1,2021,False,Note_26,EGP
CST003693,2022-09-16,IT,Aswan,Insurance,65312.73,18814.96,E0100,MGR7,CC001,Q3,2022,True,Note_32,EGP
CST003694,2022-07-01,Finance,Suez,Depreciation,23301.87,16212.73,E0115,MGR13,CC013,Q3,2023,True,Note_51,EGP
CST003695,2023-03-31,Logistics,Asyut,Depreciation,2901.37,41850.75,E0001,MGR10,CC002,Q4,2022,False,,USD
CST003696,2024-10-19,HR,Tanta,Insurance,789.04,11926.54,E0123,MGR6,CC028,Q1,2021,False,,EGP
CST003697,2024-08-27,Logistics,Cairo,Insurance,24957.42,2919.61,E0148,MGR2,CC001,Q2,2023,True,,EGP
CST003698,2023-07-01,Sales,Giza,Marketing,15586.84,84443.51,E0147,MGR2,CC025,Q1,2023,True,,EGP
CST003699,2023-06-09,Finance,Giza,Marketing,8254.25,13952.54,E0131,MGR20,CC012,Q1,2022,True,,EGP
CST003700,2023-08-30,IT,Luxor,Marketing,9595.86,5450.35,E0152,MGR19,CC028,Q1,2023,False,Note_43,EGP
CST003701,2024-11-12,Marketing,Asyut,Marketing,10907.1,573.12,E0076,MGR6,CC023,Q3,2023,False,,EGP
CST003702,2024-09-17,IT,Cairo,Marketing,9041.64,9274.38,E0167,MGR13,CC023,Q4,2022,True,Note_85,EGP
CST003703,2024-08-13,Marketing,Asyut,Depreciation,1250.22,12625.09,E0197,MGR6,CC022,Q4,2023,False,,USD
CST003704,2023-09-06,Finance,Luxor,Salaries,2305.5,23942.22,E0044,MGR13,CC025,Q3,2022,True,Note_4,EGP
CST003705,2024-06-08,Finance,Aswan,COGS,1198.89,7266.71,E0108,MGR4,CC014,Q2,2021,True,Note_54,EUR
CST003706,2021-04-08,Customer Service,Luxor,Maintenance,8449.46,23778.81,E0067,MGR9,CC003,Q2,2024,True,,EGP
CST003707,2022-12-23,Logistics,Giza,Utilities,4034.49,22874.84,E0129,MGR5,CC022,Q2,2023,True,Note_82,EGP
CST003708,2022-12-19,Sales,Mansoura,Marketing,3693.14,23655.51,E0001,MGR15,CC016,Q1,2024,False,,EGP
CST003709,2022-03-06,Customer Service,Tanta,Salaries,113787.25,1345.22,E0151,MGR16,CC012,Q2,2024,True,,EGP
CST003710,2022-09-22,Sales,Alexandria,Rent,17251.23,17377.9,E0150,MGR15,CC010,Q4,2024,False,,EUR
CST003711,2022-12-30,Finance,Asyut,Depreciation,3518.94,3659.36,E0168,MGR20,CC012,Q4,2023,True,Note_48,
CST003712,2023-08-13,Marketing,Luxor,Maintenance,16361.86,5759.04,E0134,MGR19,CC002,Q3,2023,False,,EGP
CST003713,2023-12-15,IT,Suez,Utilities,5913.19,20157.26,E0188,MGR5,CC022,Q3,2023,True,Note_98,EGP
CST003714,2021-04-10,Sales,Cairo,Rent,20636.02,7905.67,E0093,MGR5,CC016,Q2,2023,True,Note_41,EGP
CST003715,2023-10-07,Logistics,Giza,Utilities,45181.5,11040.92,E0062,MGR5,CC012,Q2,2021,True,,EGP
CST003716,2022-06-06,Finance,Luxor,Marketing,3899.3,8137.45,E0120,MGR20,CC029,Q4,2022,True,,EGP
CST003717,2022-08-13,Operations,Giza,Utilities,2017.96,3834.89,E0044,MGR15,CC003,Q3,2024,False,,EGP
CST003718,2024-09-13,Sales,Aswan,Insurance,21562.5,13913.03,E0176,MGR6,CC019,Q1,2021,False,,EGP
CST003719,2023-07-01,IT,Cairo,COGS,3520.78,67576.08,E0143,MGR1,CC003,Q1,2022,False,,EGP
CST003720,2022-01-01,Marketing,Port Said,Utilities,384.62,28946.82,E0173,MGR17,CC025,Q2,2023,False,,EGP
CST003721,2024-06-02,Customer Service,Suez,Utilities,3550.9,8350.63,E0118,MGR16,CC029,Q2,2024,False,,EGP
CST003722,2022-01-26,HR,Tanta,COGS,249935.55,8453.11,E0005,MGR18,CC030,Q2,2024,True,,EGP
CST003723,2022-11-16,Logistics,Asyut,Rent,3491.25,3600.54,E0085,MGR12,CC028,Q4,2022,True,Note_21,EGP
CST003724,2024-10-26,Logistics,Aswan,Marketing,21338.84,5273.25,E0137,MGR16,CC019,Q1,2022,False,,EGP
CST003725,2021-03-18,Logistics,Port Said,Insurance,0.0,24435.25,E0026,MGR20,CC006,Q3,2021,True,,EGP
CST003726,2022-12-13,Finance,Asyut,Insurance,-141881.27,17112.37,E0141,MGR16,CC023,Q3,2023,False,,EGP
CST003727,2024-06-08,Sales,Asyut,Insurance,16819.74,3731.24,E0106,MGR19,CC012,Q3,2023,True,,EGP
CST003728,2023-12-01,IT,Cairo,Insurance,15869.99,3813.85,E0128,MGR5,CC008,Q2,2021,False,,EGP
CST003729,2021-10-24,Logistics,Luxor,Marketing,746.44,2601.71,E0013,MGR12,CC005,Q3,2021,True,,EGP
CST003730,2022-01-14,Logistics,Alexandria,Utilities,41313.64,18133.91,E0028,MGR13,CC022,Q3,2021,True,,EUR
CST003731,2022-12-18,Operations,Luxor,Rent,22494.41,4490.86,E0200,MGR10,CC025,Q1,2024,True,Note_96,EGP
CST003732,2024-06-17,Logistics,Mansoura,COGS,1502.81,16465.12,E0157,MGR14,CC027,Q2,2021,True,,USD
CST003733,2021-12-02,Finance,Suez,COGS,38929.04,17855.34,E0188,MGR17,CC028,Q3,2022,False,,EGP
CST003734,2024-03-22,Sales,Tanta,Utilities,12382.9,7506.0,E0002,MGR11,CC015,Q3,2024,False,,USD
CST003735,2021-02-17,Sales,Alexandria,Depreciation,9410.07,15151.01,E0040,MGR8,CC015,Q4,2022,True,,EGP
CST003736,2022-04-27,Sales,Suez,Marketing,7634.69,6956.54,E0135,MGR19,CC006,Q1,2024,True,,
CST003737,2022-11-08,Operations,Port Said,Marketing,6964.68,8717.22,E0035,MGR10,CC029,Q2,2021,False,Note_26,
