Customer_ID,Customer_Name,City,Region,Segment,Credit_Limit,Outstanding_Balance,Payment_Terms_Days,Registration_Date,Account_Status,Tax_ID,Industry,Annual_Revenue_EGP,Contact_Email,Assigned_Rep
C02804,Customer_2804,Tanta,North,Retail,1000000,131417,60,2022-12-06,Inactive,TAX6539685,Manufacturing,902312.0,contact2803@company2803.com,E0019
C02805,Customer_2805,Alexandria,West,Retail,1000000,271967,60,2022-11-27,Active,TAX3736939,Food & Beverage,1226066.0,contact2804@company2804.com,E0015
C02806,Customer_2806,Port Said,North,Retail,100000,239888,30,2024-01-15,Active,TAX9983598,Real Estate,248071.0,contact2805@company2805.com,E0014
C02807,Customer_2807,Cairo,South,Retail,250000,11366,45,2022-07-16,Active,TAX9407500,Food & Beverage,399907.0,contact2806@company2806.com,E0157
C02808,Customer_2808,Mansoura,West,SME,100000,71400,30,2022-04-12,Inactive,TAX6946694,Manufacturing,858540.0,contact2807@company2807.com,E0176
C02809,Customer_2809,Suez,Central,SME,100000,71574,90,2023-10-07,Active,TAX2398378,Healthcare,418738.0,contact2808@company2808.com,E0060
C02810,Customer_2810,Tanta,Central,SME,50000,86792,45,2022-04-12,Active,TAX3218257,Food & Beverage,221752.0,,E0169
C02811,Customer_2811,Aswan,East,Enterprise,100000,242196,30,2022-08-23,Active,TAX8226900,Manufacturing,20237.0,contact2810@company2810.com,E0149
C02812,Customer_2812,Port Said,Central,Government,250000,21559,45,2024-02-25,Active,TAX8307947,Technology,389226.0,contact2811@company2811.com,E0107
C02813,Customer_2813,Tanta,North,Retail,500000,129792,60,2021-05-09,Inactive,TAX7228707,Manufacturing,247924.0,contact2812@company2812.com,E0158
C02814,Customer_2814,Port Said,North,SME,100000,261806,30,2024-07-26,Active,TAX5871140,Technology,1704365.0,contact2813@company2813.com,E0118
C02815,Customer_2815,Port Said,South,Retail,500000,110149,30,2023-10-16,Active,TAX4627962,Food & Beverage,192004.0,contact2814@company2814.com,E0148
C02816,Customer_2816,Mansoura,North,SME,500000,229571,30,2024-07-12,Active,TAX5020673,Food & Beverage,846010.0,contact2815@company2815.com,E0118
C02817,Customer_2817,Tanta,Central,Government,100000,102212,60,2021-04-23,Active,TAX1234567,Healthcare,561784.0,contact2816@company2816.com,E0153
C02818,Customer_2818,Luxor,North,Retail,250000,218340,45,2024-08-14,Inactive,TAX8783602,Retail,424512.0,contact2817@company2817.com,E0132
C02819,Customer_2819,Suez,Central,SME,250000,239027,45,2023-01-28,Inactive,TAX7306979,Manufacturing,4015544.0,contact2818@company2818.com,E0106
C02820,Customer_2820,Mansoura,East,Retail,1000000,28147,30,2022-12-20,Active,TAX4906861,Education,1716602.0,contact2819@company2819.com,E0163
C02821,Customer_2821,Suez,East,Government,250000,43098,45,2021-05-09,Inactive,TAX8111508,Technology,2234797.0,contact2820@company2820.com,E0107
C02822,Customer_2822,Luxor,North,SME,250000,51744,90,2024-02-28,Inactive,TAX8591563,Manufacturing,805894.0,,E0043
C02823,Customer_2823,Giza,South,Retail,1000000,262458,60,2023-07-23,Active,,Technology,1908751.0,contact2822@company2822.com,E0027
C02824,Customer_2824,Alexandria,North,Enterprise,50000,83783,45,2022-04-30,Active,TAX6252832,Retail,299605.0,contact2823@company2823.com,E0158
C02825,Customer_2825,Aswan,South,SME,250000,107306,45,2023-08-11,Inactive,TAX2165832,Education,370930.0,contact2824@company2824.com,E0059
C02826,Customer_2826,Alexandria,Central,Government,1000000,149117,30,2022-05-04,Inactive,TAX4295668,Healthcare,461101.0,contact2825@company2825.com,E0033
C02827,Customer_2827,Suez,North,Government,100000,297582,90,2023-09-13,Active,TAX1375234,Manufacturing,227251.0,contact2826@company2826.com,E0142
C02828,Customer_2828,Port Said,South,Retail,500000,53414,45,2023-02-12,Active,TAX3298209,Education,5596934.0,contact2827@company2827.com,E0104
C02829,Customer_2829,Cairo,Central,Government,500000,109507,60,2021-02-17,Active,TAX9175349,Education,659650.0,contact2828@company2828.com,E0157
C02830,Customer_2830,Aswan,North,SME,500000,17474,45,2022-05-25,Active,TAX1716204,Real Estate,2319175.0,contact2829@company2829.com,E0024
C02831,Customer_2831,Suez,West,SME,1000000,151037,60,2024-01-04,Active,TAX5950190,Technology,285338.0,contact2830@company2830.com,E0073
C02832,Customer_2832,Aswan,North,Retail,1000000,102856,90,2024-02-01,Active,TAX1353300,Real Estate,1231458.0,contact2831@company2831.com,E0013
C02833,Customer_2833,Alexandria,North,SME,50000,246194,60,2022-12-04,Active,,Retail,1529927.0,contact2832@company2832.com,E0075
C02834,Customer_2834,Port Said,North,SME,250000,147207,30,2024-04-20,Active,TAX2804882,Retail,159703.0,contact2833@company2833.com,E0181
C02835,Customer_2835,Asyut,East,Enterprise,100000,80210,45,2024-04-11,Inactive,TAX5580402,Education,275835.0,contact2834@company2834.com,E0029
C02836,Customer_2836,Alexandria,East,Enterprise,100000,285683,90,2023-02-03,Active,TAX2091637,Healthcare,11160472.0,contact2835@company2835.com,E0126
C02837,Customer_2837,Tanta,East,Retail,100000,157893,90,2022-08-18,Active,,Retail,1756842.0,contact2836@company2836.com,E0175
C02838,Customer_2838,Port Said,West,Enterprise,100000,127757,60,2024-05-13,Active,TAX9472664,Education,6921553.0,contact2837@company2837.com,E0154
C02839,Customer_2839,Alexandria,West,SME,250000,255917,90,2024-04-11,Active,TAX5713582,Food & Beverage,740246.0,contact2838@company2838.com,E0133
C02840,Customer_2840,Tanta,East,Enterprise,250000,266718,90,2022-04-28,Inactive,TAX6366194,Real Estate,2102971.0,contact2839@company2839.com,E0102
C02841,Customer_2841,Suez,South,Retail,50000,250820,60,2023-06-03,Active,TAX8316801,Real Estate,254920.0,contact2840@company2840.com,E0014
C02842,Customer_2842,Port Said,Central,SME,250000,85877,45,2023-05-03,Active,TAX2076360,Real Estate,12221573.0,contact2841@company2841.com,E0021
C02843,Customer_2843,Suez,East,SME,250000,29180,45,2021-07-30,Active,TAX5328192,Manufacturing,2562937.0,contact2842@company2842.com,E0149
C02844,Customer_2844,Alexandria,South,Enterprise,250000,226272,60,2022-05-13,Active,TAX8828010,Education,59936.0,contact2843@company2843.com,E0091
C02845,Customer_2845,Alexandria,Central,Retail,250000,276643,90,2024-03-04,Active,TAX5088187,Food & Beverage,1372925.0,contact2844@company2844.com,E0060
C02846,Customer_2846,Port Said,North,Enterprise,100000,232976,60,2022-09-15,Inactive,TAX5923604,Manufacturing,2940959.0,contact2845@company2845.com,E0103
C02847,Customer_2847,Alexandria,East,Retail,250000,57258,60,2021-03-07,Active,TAX8849857,Education,142559.0,contact2846@company2846.com,E0084
C02848,Customer_2848,Luxor,South,Retail,250000,102909,90,2024-09-15,Active,TAX6951041,Healthcare,474704.0,contact2847@company2847.com,E0085
C02849,Customer_2849,Mansoura,South,Enterprise,100000,78017,45,2024-12-08,Active,TAX1190001,Education,4712298.0,contact2848@company2848.com,E0066
C02850,Customer_2850,Giza,Central,SME,1000000,46521,45,2022-08-25,Active,TAX4467660,Education,559586.0,contact2849@company2849.com,E0145
C02851,Customer_2851,Luxor,East,Retail,250000,71815,60,2023-07-24,Active,TAX5553977,Food & Beverage,19797932.0,contact2850@company2850.com,E0143
C02852,Customer_2852,Luxor,West,Retail,500000,104364,90,2024-02-28,Active,TAX2629063,Food & Beverage,502348.0,contact2851@company2851.com,E0190
C02853,Customer_2853,Port Said,Central,SME,250000,268227,60,2023-12-03,Active,TAX9894566,Retail,217024.0,contact2852@company2852.com,E0023
C02854,Customer_2854,Alexandria,Central,Retail,100000,6905,60,2024-01-19,Active,TAX9495711,Retail,385695.0,contact2853@company2853.com,E0163
C02855,Customer_2855,Tanta,Central,Retail,100000,249137,60,2021-10-15,Inactive,TAX6600916,Food & Beverage,2267848.0,contact2854@company2854.com,E0111
C02856,Customer_2856,Giza,North,Retail,250000,41826,60,2023-09-26,Active,TAX4438141,Education,21546610.0,contact2855@company2855.com,E0186
C02857,Customer_2857,Port Said,Central,Enterprise,500000,87994,60,2021-03-01,Active,TAX2117530,Real Estate,235612.0,contact2856@company2856.com,E0065
C02858,Customer_2858,Asyut,South,Retail,100000,192453,90,2021-03-16,Active,TAX9252679,Retail,262026.0,contact2857@company2857.com,E0078
C02859,Customer_2859,Suez,South,Retail,250000,178034,45,2021-06-21,Suspended,TAX2528820,Manufacturing,1388769.0,contact2858@company2858.com,E0072
C02860,Customer_2860,Asyut,Central,SME,100000,170085,90,2022-01-20,Active,TAX7759017,Technology,176765.0,,E0019
C02861,Customer_2861,Alexandria,East,Retail,500000,254213,45,2022-06-11,Active,TAX5646751,Technology,421370.0,contact2860@company2860.com,E0181
C02862,Customer_2862,Alexandria,West,SME,500000,179526,60,2023-05-15,Active,TAX2654912,Manufacturing,1616916.0,contact2861@company2861.com,E0183
C02863,Customer_2863,Suez,West,Retail,250000,194838,60,2022-12-03,Active,TAX3442233,Technology,453159.0,contact2862@company2862.com,E0101
C02864,Customer_2864,Port Said,North,SME,250000,41978,90,2021-04-23,Suspended,TAX7125408,Healthcare,630326.0,contact2863@company2863.com,E0035
C02865,Customer_2865,Cairo,Central,Retail,100000,129902,90,2024-10-03,Inactive,TAX9125004,Education,130663.0,contact2864@company2864.com,E0114
C02866,Customer_2866,Port Said,North,Government,50000,57939,60,2021-12-26,,TAX1706705,Real Estate,4923381.0,contact2865@company2865.com,E0091
C02867,Customer_2867,Port Said,Central,Enterprise,50000,277029,45,2024-04-18,Active,TAX8741393,Real Estate,1128550.0,contact2866@company2866.com,E0089
C02868,Customer_2868,Luxor,South,SME,500000,27232,90,2022-11-09,Active,TAX1343272,Manufacturing,208618.0,contact2867@company2867.com,E0142
C02869,Customer_2869,Port Said,East,SME,100000,230326,60,2023-07-18,Active,TAX2355880,Technology,386021.0,contact2868@company2868.com,E0024
C02870,Customer_2870,Asyut,South,Retail,500000,107413,30,2021-08-18,Active,TAX1121541,Manufacturing,155126.0,contact2869@company2869.com,E0046
C02871,Customer_2871,Luxor,West,Retail,250000,108651,30,2024-03-07,Active,TAX2571978,Retail,480669.0,contact2870@company2870.com,E0103
C02872,Customer_2872,Mansoura,Central,Retail,100000,262624,60,2023-08-07,Active,TAX3405533,Real Estate,1616218.0,contact2871@company2871.com,E0099
C02873,Customer_2873,Luxor,South,SME,500000,220832,60,2023-06-08,Active,TAX1051609,Healthcare,4520846.0,contact2872@company2872.com,E0189
C02874,Customer_2874,Asyut,North,Retail,100000,201633,30,2021-06-04,Suspended,TAX3967172,Manufacturing,646304.0,contact2873@company2873.com,E0175
C02875,Customer_2875,Giza,East,Retail,50000,154435,60,2023-10-13,,TAX5151178,Food & Beverage,610852.0,contact2874@company2874.com,E0062
C02876,Customer_2876,Luxor,East,Retail,50000,56752,30,2021-04-09,Active,TAX9157155,Food & Beverage,513778.0,contact2875@company2875.com,E0164
C02877,Customer_2877,Alexandria,West,Retail,50000,243634,30,2022-05-24,Active,TAX6548372,Technology,12801840.0,contact2876@company2876.com,E0128
C02878,Customer_2878,Suez,Central,SME,250000,259383,45,2023-07-06,Active,TAX2782077,Education,2018433.0,,E0118
C02879,Customer_2879,Giza,North,Retail,250000,78962,90,2021-01-30,Active,TAX3412339,Retail,1184427.0,contact2878@company2878.com,E0127
C02880,Customer_2880,Port Said,East,Retail,100000,126790,45,2024-10-13,Suspended,TAX5094156,Food & Beverage,313849.0,contact2879@company2879.com,E0052
C02881,Customer_2881,Luxor,West,SME,250000,157899,60,2021-05-31,Inactive,TAX2334368,Retail,681207.0,,E0099
C02882,Customer_2882,Port Said,East,Enterprise,100000,53750,45,2022-07-26,Active,TAX8325225,Technology,1945054.0,contact2881@company2881.com,E0061
C02883,Customer_2883,Cairo,South,SME,1000000,67880,30,2024-08-17,Active,TAX4198125,Education,52954.0,contact2882@company2882.com,E0014
C02884,Customer_2884,Suez,East,Enterprise,500000,269947,60,2024-02-16,Active,TAX1648149,Retail,275832.0,contact2883@company2883.com,E0086
C02885,Customer_2885,Port Said,East,SME,50000,208033,90,2024-01-14,Inactive,TAX4562916,Food & Beverage,1667835.0,,E0149
C02886,Customer_2886,Tanta,Central,Retail,100000,282941,90,2021-08-10,Active,TAX6373728,Real Estate,6775024.0,contact2885@company2885.com,E0113
C02887,Customer_2887,Luxor,Central,SME,50000,183001,30,2022-11-30,Active,TAX1234567,Food & Beverage,956920.0,,E0084
C02888,Customer_2888,Aswan,Central,SME,250000,90132,60,2022-02-17,Active,TAX5336005,Retail,573860.0,contact2887@company2887.com,E0081
C02889,Customer_2889,Asyut,North,Retail,1000000,263431,30,2024-12-04,Active,TAX3456603,Real Estate,7811914.0,contact2888@company2888.com,E0147
C02890,Customer_2890,Suez,West,SME,1000000,252154,60,2023-07-17,Active,TAX9109042,Food & Beverage,2132254.0,contact2889@company2889.com,E0150
C02891,Customer_2891,Aswan,West,SME,50000,6571,45,2021-06-21,Active,TAX6881021,Food & Beverage,3229719.0,contact2890@company2890.com,E0117
C02892,Customer_2892,Suez,Central,SME,100000,178213,30,2023-02-01,Active,TAX7675363,Food & Beverage,1915951.0,contact2891@company2891.com,E0110
C02893,Customer_2893,Cairo,South,Retail,50000,180481,90,2023-06-15,Active,TAX2307971,Healthcare,2644867.0,contact2892@company2892.com,E0105
C02894,Customer_2894,Asyut,East,SME,500000,105194,90,2021-11-18,Active,TAX1702730,Education,775729.0,contact2893@company2893.com,E0012
C02895,Customer_2895,Luxor,West,Retail,250000,103197,30,2022-03-19,Active,TAX7881490,Manufacturing,302109.0,contact2894@company2894.com,E0013
C02896,Customer_2896,Tanta,Central,Retail,250000,224012,30,2021-01-21,Inactive,TAX4185118,Real Estate,42874606.0,contact2895@company2895.com,E0099
C02897,Customer_2897,Asyut,Central,SME,1000000,94523,60,2022-08-13,Suspended,TAX5415360,Healthcare,14516193.0,contact2896@company2896.com,E0002
C02898,Customer_2898,Tanta,West,Enterprise,1000000,297903,90,2022-09-09,Active,TAX8417184,Retail,2620999.0,contact2897@company2897.com,E0053
C02899,Customer_2899,Port Said,West,Enterprise,50000,86683,30,2023-05-22,Active,TAX5957625,Education,3398316.0,,E0116
C02900,Customer_2900,Port Said,Central,SME,50000,129028,45,2022-09-26,Inactive,TAX4277601,Technology,178562.0,contact2899@company2899.com,E0083
C02901,Customer_2901,Aswan,West,SME,250000,221530,60,2021-06-27,Active,TAX1411070,Healthcare,6613054.0,contact2900@company2900.com,E0142
C02902,Customer_2902,Mansoura,South,Retail,250000,196220,30,2022-03-11,Inactive,TAX2855048,Retail,1774331.0,contact2901@company2901.com,E0041
C02903,Customer_2903,Aswan,Central,Retail,1000000,193940,60,2021-06-30,Active,TAX5820939,Real Estate,4847321.0,contact2902@company2902.com,E0131
C02904,Customer_2904,Tanta,Central,Enterprise,50000,167689,30,2023-05-02,Inactive,TAX5800047,Healthcare,230936.0,contact2903@company2903.com,E0009
C02905,Customer_2905,Alexandria,South,Government,500000,87955,30,2024-02-11,Active,TAX5028299,Technology,79491.0,contact2904@company2904.com,E0111
C02906,Customer_2906,Tanta,South,Retail,500000,141830,60,2024-11-14,Active,TAX4231370,Manufacturing,892270.0,contact2905@company2905.com,E0100
C02907,Customer_2907,Giza,Central,Government,500000,269799,45,2022-12-28,Active,TAX2180148,Technology,1085974.0,contact2906@company2906.com,E0133
C02908,Customer_2908,Alexandria,North,Retail,50000,99211,60,2021-09-20,Active,TAX1757831,Healthcare,689568.0,contact2907@company2907.com,E0164
C02909,Customer_2909,Giza,Central,SME,1000000,160613,45,2024-09-28,Active,TAX8516291,Retail,3406591.0,contact2908@company2908.com,E0103
C02910,Customer_2910,Alexandria,West,SME,100000,267431,60,2021-09-24,Active,TAX9267000,Technology,1089642.0,contact2909@company2909.com,E0023
C02911,Customer_2911,Luxor,West,Enterprise,250000,244412,90,2022-01-15,Active,TAX7801278,Technology,3171783.0,contact2910@company2910.com,E0047
C02912,Customer_2912,Aswan,West,Retail,500000,184519,90,2023-09-06,Active,TAX3934950,Retail,5487164.0,contact2911@company2911.com,E0030
C02913,Customer_2913,Suez,East,SME,1000000,2535,90,2024-09-04,Suspended,TAX7455241,Manufacturing,12890076.0,contact2912@company2912.com,E0083
C02914,Customer_2914,Aswan,Central,Retail,1000000,13319,90,2021-03-10,Active,TAX9227913,Real Estate,225160.0,contact2913@company2913.com,E0088
C02915,Customer_2915,Asyut,West,Enterprise,250000,122045,30,2021-12-24,Active,TAX4803971,Manufacturing,3422187.0,contact2914@company2914.com,E0187
C02916,Customer_2916,Tanta,West,Retail,500000,222264,30,2024-11-10,Inactive,TAX1445273,Healthcare,6267626.0,contact2915@company2915.com,E0057
C02917,Customer_2917,Port Said,East,Government,500000,84859,60,2024-10-13,Active,TAX9840033,Technology,2617533.0,contact2916@company2916.com,E0072
C02918,Customer_2918,Cairo,North,Enterprise,50000,252541,45,2021-10-09,Inactive,TAX9869778,Education,3165815.0,contact2917@company2917.com,E0148
C02919,Customer_2919,Aswan,West,Government,250000,74307,30,2022-08-15,Active,TAX4619124,Technology,2571216.0,contact2918@company2918.com,E0131
C02920,Customer_2920,Cairo,North,SME,50000,75552,45,2024-06-07,Active,TAX2048119,Manufacturing,2356054.0,contact2919@company2919.com,E0150
C02921,Customer_2921,Suez,West,Enterprise,50000,273590,60,2022-05-22,Inactive,TAX8763468,Retail,2255326.0,contact2920@company2920.com,E0080
C02922,Customer_2922,Asyut,West,Enterprise,500000,123521,30,2022-10-19,Inactive,TAX1158190,Real Estate,692935.0,contact2921@company2921.com,E0166
C02923,Customer_2923,Alexandria,West,SME,50000,162832,30,2023-12-10,Active,TAX6146347,Manufacturing,7288660.0,contact2922@company2922.com,E0093
C02924,Customer_2924,Mansoura,North,Retail,50000,257999,60,2022-05-14,Active,TAX6481160,Technology,460314.0,contact2923@company2923.com,E0137
C02925,Customer_2925,Aswan,Central,Retail,250000,274607,90,2022-08-07,Active,TAX6218624,Manufacturing,1430668.0,contact2924@company2924.com,E0129
C02926,Customer_2926,Port Said,North,Retail,100000,56066,60,2024-11-28,Active,TAX2692534,Real Estate,89224.0,contact2925@company2925.com,E0002
C02927,Customer_2927,Giza,East,Government,500000,230805,45,2021-02-21,Active,TAX1946516,Real Estate,144387.0,contact2926@company2926.com,E0158
C02928,Customer_2928,Luxor,North,Retail,1000000,61692,30,2021-12-11,Inactive,TAX8468794,Manufacturing,1225976.0,contact2927@company2927.com,E0050
C02929,Customer_2929,Suez,Central,SME,1000000,264765,60,2024-04-02,Active,TAX8674065,Manufacturing,2603649.0,contact2928@company2928.com,E0133
C02930,Customer_2930,Cairo,North,Retail,250000,20193,90,2021-06-07,Active,TAX9072537,Retail,2653899.0,contact2929@company2929.com,E0138
C02931,Customer_2931,Luxor,North,SME,250000,110852,45,2022-02-21,Active,TAX7010574,Healthcare,471244.0,contact2930@company2930.com,E0174
C02932,Customer_2932,Luxor,South,Government,250000,175617,60,2023-02-27,Inactive,TAX6814643,Manufacturing,4577581.0,contact2931@company2931.com,E0159
C02933,Customer_2933,Giza,East,Retail,500000,78929,30,2024-02-22,Active,TAX1277877,Technology,908893.0,contact2932@company2932.com,E0146
C02934,Customer_2934,Cairo,East,SME,500000,198976,45,2024-02-17,Active,TAX8110742,Healthcare,381617.0,contact2933@company2933.com,E0067
